,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Theme: Population,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subject: Population and Population Structure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Topic: Key Annual Indicators on Population,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Table Title: Singapore Citizens By Age Group, Ethnic Group And Sex, At End June, Annual",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data last updated: 24/09/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Source: SINGAPORE DEPARTMENT OF STATISTICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data Series,Total Citizen (Number),Total Citizen -> 0 - 4 Years (Number),Total Citizen -> 5 - 9 Years (Number),Total Citizen -> 10 - 14 Years (Number),Total Citizen -> 15 - 19 Years (Number),Total Citizen -> 20 - 24 Years (Number),Total Citizen -> 25 - 29 Years (Number),Total Citizen -> 30 - 34 Years (Number),Total Citizen -> 35 - 39 Years (Number),Total Citizen -> 40 - 44 Years (Number),Total Citizen -> 45 - 49 Years (Number),Total Citizen -> 50 - 54 Years (Number),Total Citizen -> 55 - 59 Years (Number),Total Citizen -> 60 - 64 Years (Number),Total Citizen -> 65 - 69 Years (Number),Total Citizen -> 70 - 74 Years (Number),Total Citizen -> 75 - 79 Years (Number),Total Citizen -> 80 - 84 Years (Number),Total Citizen -> 85 - 89 Years (Number),Total Citizen -> 65 Years & Over (Number),Total Citizen -> 70 Years & Over (Number),Total Citizen -> 75 Years & Over (Number),Total Citizen -> 80 Years & Over (Number),Total Citizen -> 85 Years & Over (Number),Total Citizen -> 90 Years & Over (Number),Total Male Citizens (Number),Total Male Citizens -> 0 - 4 Years (Number),Total Male Citizens -> 5 - 9 Years (Number),Total Male Citizens -> 10 - 14 Years (Number),Total Male Citizens -> 15 - 19 Years (Number),Total Male Citizens -> 20 - 24 Years (Number),Total Male Citizens -> 25 - 29 Years (Number),Total Male Citizens -> 30 - 34 Years (Number),Total Male Citizens -> 35 - 39 Years (Number),Total Male Citizens -> 40 - 44 Years (Number),Total Male Citizens -> 45 - 49 Years (Number),Total Male Citizens -> 50 - 54 Years (Number),Total Male Citizens -> 55 - 59 Years (Number),Total Male Citizens -> 60 - 64 Years (Number),Total Male Citizens -> 65 - 69 Years (Number),Total Male Citizens -> 70 - 74 Years (Number),Total Male Citizens -> 75 - 79 Years (Number),Total Male Citizens -> 80 - 84 Years (Number),Total Male Citizens -> 85 - 89 Years (Number),Total Male Citizens -> 65 Years & Over (Number),Total Male Citizens -> 70 Years & Over (Number),Total Male Citizens -> 75 Years & Over (Number),Total Male Citizens -> 80 Years & Over (Number),Total Male Citizens -> 85 Years & Over (Number),Total Male Citizens -> 90 Years & Over (Number),Total Female Citizens (Number),Total Female Citizens -> 0 - 4 Years (Number),Total Female Citizens -> 5 - 9 Years (Number),Total Female Citizens -> 10 - 14 Years (Number),Total Female Citizens -> 15 - 19 Years (Number),Total Female Citizens -> 20 - 24 Years (Number),Total Female Citizens -> 25 - 29 Years (Number),Total Female Citizens -> 30 - 34 Years (Number),Total Female Citizens -> 35 - 39 Years (Number),Total Female Citizens -> 40 - 44 Years (Number),Total Female Citizens -> 45 - 49 Years (Number),Total Female Citizens -> 50 - 54 Years (Number),Total Female Citizens -> 55 - 59 Years (Number),Total Female Citizens -> 60 - 64 Years (Number),Total Female Citizens -> 65 - 69 Years (Number),Total Female Citizens -> 70 - 74 Years (Number),Total Female Citizens -> 75 - 79 Years (Number),Total Female Citizens -> 80 - 84 Years (Number),Total Female Citizens -> 85 - 89 Years (Number),Total Female Citizens -> 65 Years & Over (Number),Total Female Citizens -> 70 Years & Over (Number),Total Female Citizens -> 75 Years & Over (Number),Total Female Citizens -> 80 Years & Over (Number),Total Female Citizens -> 85 Years & Over (Number),Total Female Citizens -> 90 Years & Over (Number),Total Malays (Number),Total Malays -> 0 - 4 Years (Number),Total Malays -> 5 - 9 Years (Number),Total Malays -> 10 - 14 Years (Number),Total Malays -> 15 - 19 Years (Number),Total Malays -> 20 - 24 Years (Number),Total Malays -> 25 - 29 Years (Number),Total Malays -> 30 - 34 Years (Number),Total Malays -> 35 - 39 Years (Number),Total Malays -> 40 - 44 Years (Number),Total Malays -> 45 - 49 Years (Number),Total Malays -> 50 - 54 Years (Number),Total Malays -> 55 - 59 Years (Number),Total Malays -> 60 - 64 Years (Number),Total Malays -> 65 - 69 Years (Number),Total Malays -> 70 - 74 Years (Number),Total Malays -> 75 - 79 Years (Number),Total Malays -> 80 - 84 Years (Number),Total Malays -> 85 - 89 Years (Number),Total Malays -> 65 Years & Over (Number),Total Malays -> 70 Years & Over (Number),Total Malays -> 75 Years & Over (Number),Total Malays -> 80 Years & Over (Number),Total Malays -> 85 Years & Over (Number),Total Malays -> 90 Years & Over (Number),Total Male Malays (Number),Total Male Malays -> 0 - 4 Years (Number),Total Male Malays -> 5 - 9 Years (Number),Total Male Malays -> 10 - 14 Years (Number),Total Male Malays -> 15 - 19 Years (Number),Total Male Malays -> 20 - 24 Years (Number),Total Male Malays -> 25 - 29 Years (Number),Total Male Malays -> 30 - 34 Years (Number),Total Male Malays -> 35 - 39 Years (Number),Total Male Malays -> 40 - 44 Years (Number),Total Male Malays -> 45 - 49 Years (Number),Total Male Malays -> 50 - 54 Years (Number),Total Male Malays -> 55 - 59 Years (Number),Total Male Malays -> 60 - 64 Years (Number),Total Male Malays -> 65 - 69 Years (Number),Total Male Malays -> 70 - 74 Years (Number),Total Male Malays -> 75 - 79 Years (Number),Total Male Malays -> 80 - 84 Years (Number),Total Male Malays -> 85 - 89 Years (Number),Total Male Malays -> 65 Years & Over (Number),Total Male Malays -> 70 Years & Over (Number),Total Male Malays -> 75 Years & Over (Number),Total Male Malays -> 80 Years & Over (Number),Total Male Malays -> 85 Years & Over (Number),Total Male Malays -> 90 Years & Over (Number),Total Female Malays (Number),Total Female Malays -> 0 - 4 Years (Number),Total Female Malays -> 5 - 9 Years (Number),Total Female Malays -> 10 - 14 Years (Number),Total Female Malays -> 15 - 19 Years (Number),Total Female Malays -> 20 - 24 Years (Number),Total Female Malays -> 25 - 29 Years (Number),Total Female Malays -> 30 - 34 Years (Number),Total Female Malays -> 35 - 39 Years (Number),Total Female Malays -> 40 - 44 Years (Number),Total Female Malays -> 45 - 49 Years (Number),Total Female Malays -> 50 - 54 Years (Number),Total Female Malays -> 55 - 59 Years (Number),Total Female Malays -> 60 - 64 Years (Number),Total Female Malays -> 65 - 69 Years (Number),Total Female Malays -> 70 - 74 Years (Number),Total Female Malays -> 75 - 79 Years (Number),Total Female Malays -> 80 - 84 Years (Number),Total Female Malays -> 85 - 89 Years (Number),Total Female Malays -> 65 Years & Over (Number),Total Female Malays -> 70 Years & Over (Number),Total Female Malays -> 75 Years & Over (Number),Total Female Malays -> 80 Years & Over (Number),Total Female Malays -> 85 Years & Over (Number),Total Female Malays -> 90 Years & Over (Number),Total Chinese (Number),Total Chinese -> 0 - 4 Years (Number),Total Chinese -> 5 - 9 Years (Number),Total Chinese -> 10 - 14 Years (Number),Total Chinese -> 15 - 19 Years (Number),Total Chinese -> 20 - 24 Years (Number),Total Chinese -> 25 - 29 Years (Number),Total Chinese -> 30 - 34 Years (Number),Total Chinese -> 35 - 39 Years (Number),Total Chinese -> 40 - 44 Years (Number),Total Chinese -> 45 - 49 Years (Number),Total Chinese -> 50 - 54 Years (Number),Total Chinese -> 55 - 59 Years (Number),Total Chinese -> 60 - 64 Years (Number),Total Chinese -> 65 - 69 Years (Number),Total Chinese -> 70 - 74 Years (Number),Total Chinese -> 75 - 79 Years (Number),Total Chinese -> 80 - 84 Years (Number),Total Chinese -> 85 - 89 Years (Number),Total Chinese -> 65 Years & Over (Number),Total Chinese -> 70 Years & Over (Number),Total Chinese -> 75 Years & Over (Number),Total Chinese -> 80 Years & Over (Number),Total Chinese -> 85 Years & Over (Number),Total Chinese -> 90 Years & Over (Number),Total Male Chinese (Number),Total Male Chinese -> 0 - 4 Years (Number),Total Male Chinese -> 5 - 9 Years (Number),Total Male Chinese -> 10 - 14 Years (Number),Total Male Chinese -> 15 - 19 Years (Number),Total Male Chinese -> 20 - 24 Years (Number),Total Male Chinese -> 25 - 29 Years (Number),Total Male Chinese -> 30 - 34 Years (Number),Total Male Chinese -> 35 - 39 Years (Number),Total Male Chinese -> 40 - 44 Years (Number),Total Male Chinese -> 45 - 49 Years (Number),Total Male Chinese -> 50 - 54 Years (Number),Total Male Chinese -> 55 - 59 Years (Number),Total Male Chinese -> 60 - 64 Years (Number),Total Male Chinese -> 65 - 69 Years (Number),Total Male Chinese -> 70 - 74 Years (Number),Total Male Chinese -> 75 - 79 Years (Number),Total Male Chinese -> 80 - 84 Years (Number),Total Male Chinese -> 85 - 89 Years (Number),Total Male Chinese -> 65 Years & Over (Number),Total Male Chinese -> 70 Years & Over (Number),Total Male Chinese -> 75 Years & Over (Number),Total Male Chinese -> 80 Years & Over (Number),Total Male Chinese -> 85 Years & Over (Number),Total Male Chinese -> 90 Years & Over (Number),Total Female Chinese (Number),Total Female Chinese -> 0 - 4 Years (Number),Total Female Chinese -> 5 - 9 Years (Number),Total Female Chinese -> 10 - 14 Years (Number),Total Female Chinese -> 15 - 19 Years (Number),Total Female Chinese -> 20 - 24 Years (Number),Total Female Chinese -> 25 - 29 Years (Number),Total Female Chinese -> 30 - 34 Years (Number),Total Female Chinese -> 35 - 39 Years (Number),Total Female Chinese -> 40 - 44 Years (Number),Total Female Chinese -> 45 - 49 Years (Number),Total Female Chinese -> 50 - 54 Years (Number),Total Female Chinese -> 55 - 59 Years (Number),Total Female Chinese -> 60 - 64 Years (Number),Total Female Chinese -> 65 - 69 Years (Number),Total Female Chinese -> 70 - 74 Years (Number),Total Female Chinese -> 75 - 79 Years (Number),Total Female Chinese -> 80 - 84 Years (Number),Total Female Chinese -> 85 - 89 Years (Number),Total Female Chinese -> 65 Years & Over (Number),Total Female Chinese -> 70 Years & Over (Number),Total Female Chinese -> 75 Years & Over (Number),Total Female Chinese -> 80 Years & Over (Number),Total Female Chinese -> 85 Years & Over (Number),Total Female Chinese -> 90 Years & Over (Number),Total Indians (Number),Total Indians -> 0 - 4 Years (Number),Total Indians -> 5 - 9 Years (Number),Total Indians -> 10 - 14 Years (Number),Total Indians -> 15 - 19 Years (Number),Total Indians -> 20 - 24 Years (Number),Total Indians -> 25 - 29 Years (Number),Total Indians -> 30 - 34 Years (Number),Total Indians -> 35 - 39 Years (Number),Total Indians -> 40 - 44 Years (Number),Total Indians -> 45 - 49 Years (Number),Total Indians -> 50 - 54 Years (Number),Total Indians -> 55 - 59 Years (Number),Total Indians -> 60 - 64 Years (Number),Total Indians -> 65 - 69 Years (Number),Total Indians -> 70 - 74 Years (Number),Total Indians -> 75 - 79 Years (Number),Total Indians -> 80 - 84 Years (Number),Total Indians -> 85 - 89 Years (Number),Total Indians -> 65 Years & Over (Number),Total Indians -> 70 Years & Over (Number),Total Indians -> 75 Years & Over (Number),Total Indians -> 80 Years & Over (Number),Total Indians -> 85 Years & Over (Number),Total Indians -> 90 Years & Over (Number),Total Male Indians (Number),Total Male Indians -> 0 - 4 Years (Number),Total Male Indians -> 5 - 9 Years (Number),Total Male Indians -> 10 - 14 Years (Number),Total Male Indians -> 15 - 19 Years (Number),Total Male Indians -> 20 - 24 Years (Number),Total Male Indians -> 25 - 29 Years (Number),Total Male Indians -> 30 - 34 Years (Number),Total Male Indians -> 35 - 39 Years (Number),Total Male Indians -> 40 - 44 Years (Number),Total Male Indians -> 45 - 49 Years (Number),Total Male Indians -> 50 - 54 Years (Number),Total Male Indians -> 55 - 59 Years (Number),Total Male Indians -> 60 - 64 Years (Number),Total Male Indians -> 65 - 69 Years (Number),Total Male Indians -> 70 - 74 Years (Number),Total Male Indians -> 75 - 79 Years (Number),Total Male Indians -> 80 - 84 Years (Number),Total Male Indians -> 85 - 89 Years (Number),Total Male Indians -> 65 Years & Over (Number),Total Male Indians -> 70 Years & Over (Number),Total Male Indians -> 75 Years & Over (Number),Total Male Indians -> 80 Years & Over (Number),Total Male Indians -> 85 Years & Over (Number),Total Male Indians -> 90 Years & Over (Number),Total Female Indians (Number),Total Female Indians -> 0 - 4 Years (Number),Total Female Indians -> 5 - 9 Years (Number),Total Female Indians -> 10 - 14 Years (Number),Total Female Indians -> 15 - 19 Years (Number),Total Female Indians -> 20 - 24 Years (Number),Total Female Indians -> 25 - 29 Years (Number),Total Female Indians -> 30 - 34 Years (Number),Total Female Indians -> 35 - 39 Years (Number),Total Female Indians -> 40 - 44 Years (Number),Total Female Indians -> 45 - 49 Years (Number),Total Female Indians -> 50 - 54 Years (Number),Total Female Indians -> 55 - 59 Years (Number),Total Female Indians -> 60 - 64 Years (Number),Total Female Indians -> 65 - 69 Years (Number),Total Female Indians -> 70 - 74 Years (Number),Total Female Indians -> 75 - 79 Years (Number),Total Female Indians -> 80 - 84 Years (Number),Total Female Indians -> 85 - 89 Years (Number),Total Female Indians -> 65 Years & Over (Number),Total Female Indians -> 70 Years & Over (Number),Total Female Indians -> 75 Years & Over (Number),Total Female Indians -> 80 Years & Over (Number),Total Female Indians -> 85 Years & Over (Number),Total Female Indians -> 90 Years & Over (Number),Other Ethnic Groups (Total) (Number),Other Ethnic Groups (Total) -> 0 - 4 Years (Number),Other Ethnic Groups (Total) -> 5 - 9 Years (Number),Other Ethnic Groups (Total) -> 10 - 14 Years (Number),Other Ethnic Groups (Total) -> 15 - 19 Years (Number),Other Ethnic Groups (Total) -> 20 - 24 Years (Number),Other Ethnic Groups (Total) -> 25 - 29 Years (Number),Other Ethnic Groups (Total) -> 30 - 34 Years (Number),Other Ethnic Groups (Total) -> 35 - 39 Years (Number),Other Ethnic Groups (Total) -> 40 - 44 Years (Number),Other Ethnic Groups (Total) -> 45 - 49 Years (Number),Other Ethnic Groups (Total) -> 50 - 54 Years (Number),Other Ethnic Groups (Total) -> 55 - 59 Years (Number),Other Ethnic Groups (Total) -> 60 - 64 Years (Number),Other Ethnic Groups (Total) -> 65 - 69 Years (Number),Other Ethnic Groups (Total) -> 70 - 74 Years (Number),Other Ethnic Groups (Total) -> 75 - 79 Years (Number),Other Ethnic Groups (Total) -> 80 - 84 Years (Number),Other Ethnic Groups (Total) -> 85 - 89 Years (Number),Other Ethnic Groups (Total) -> 65 Years & Over (Number),Other Ethnic Groups (Total) -> 70 Years & Over (Number),Other Ethnic Groups (Total) -> 75 Years & Over (Number),Other Ethnic Groups (Total) -> 80 Years & Over (Number),Other Ethnic Groups (Total) -> 85 Years & Over (Number),Other Ethnic Groups (Total) -> 90 Years & Over (Number),Other Ethnic Groups (Males) (Number),Other Ethnic Groups (Males) -> 0 - 4 Years (Number),Other Ethnic Groups (Males) -> 5 - 9 Years (Number),Other Ethnic Groups (Males) -> 10 - 14 Years (Number),Other Ethnic Groups (Males) -> 15 - 19 Years (Number),Other Ethnic Groups (Males) -> 20 - 24 Years (Number),Other Ethnic Groups (Males) -> 25 - 29 Years (Number),Other Ethnic Groups (Males) -> 30 - 34 Years (Number),Other Ethnic Groups (Males) -> 35 - 39 Years (Number),Other Ethnic Groups (Males) -> 40 - 44 Years (Number),Other Ethnic Groups (Males) -> 45 - 49 Years (Number),Other Ethnic Groups (Males) -> 50 - 54 Years (Number),Other Ethnic Groups (Males) -> 55 - 59 Years (Number),Other Ethnic Groups (Males) -> 60 - 64 Years (Number),Other Ethnic Groups (Males) -> 65 - 69 Years (Number),Other Ethnic Groups (Males) -> 70 - 74 Years (Number),Other Ethnic Groups (Males) -> 75 - 79 Years (Number),Other Ethnic Groups (Males) -> 80 - 84 Years (Number),Other Ethnic Groups (Males) -> 85 - 89 Years (Number),Other Ethnic Groups (Males) -> 65 Years & Over (Number),Other Ethnic Groups (Males) -> 70 Years & Over (Number),Other Ethnic Groups (Males) -> 75 Years & Over (Number),Other Ethnic Groups (Males) -> 80 Years & Over (Number),Other Ethnic Groups (Males) -> 85 Years & Over (Number),Other Ethnic Groups (Males) -> 90 Years & Over (Number),Other Ethnic Groups (Females) (Number),Other Ethnic Groups (Females) -> 0 - 4 Years (Number),Other Ethnic Groups (Females) -> 5 - 9 Years (Number),Other Ethnic Groups (Females) -> 10 - 14 Years (Number),Other Ethnic Groups (Females) -> 15 - 19 Years (Number),Other Ethnic Groups (Females) -> 20 - 24 Years (Number),Other Ethnic Groups (Females) -> 25 - 29 Years (Number),Other Ethnic Groups (Females) -> 30 - 34 Years (Number),Other Ethnic Groups (Females) -> 35 - 39 Years (Number),Other Ethnic Groups (Females) -> 40 - 44 Years (Number),Other Ethnic Groups (Females) -> 45 - 49 Years (Number),Other Ethnic Groups (Females) -> 50 - 54 Years (Number),Other Ethnic Groups (Females) -> 55 - 59 Years (Number),Other Ethnic Groups (Females) -> 60 - 64 Years (Number),Other Ethnic Groups (Females) -> 65 - 69 Years (Number),Other Ethnic Groups (Females) -> 70 - 74 Years (Number),Other Ethnic Groups (Females) -> 75 - 79 Years (Number),Other Ethnic Groups (Females) -> 80 - 84 Years (Number),Other Ethnic Groups (Females) -> 85 - 89 Years (Number),Other Ethnic Groups (Females) -> 65 Years & Over (Number),Other Ethnic Groups (Females) -> 70 Years & Over (Number),Other Ethnic Groups (Females) -> 75 Years & Over (Number),Other Ethnic Groups (Females) -> 80 Years & Over (Number),Other Ethnic Groups (Females) -> 85 Years & Over (Number),Other Ethnic Groups (Females) -> 90 Years & Over (Number)
  2024,3635937,163034,183908,182333,188035,205388,234409,257069,243465,236260,232480,253615,258080,274248,253489,198246,129897,74828,42543,723613,470124,271878,141981,67153,24610,1793498,83634,94137,93717,96338,106371,121830,131245,121524,115954,112164,122634,126321,135359,123399,94722,59184,31225,16202,332270,208871,114149,54965,23740,7538,1842439,79400,89771,88616,91697,99017,112579,125824,121941,120306,120316,130981,131759,138889,130090,103524,70713,43603,26341,391343,261253,157729,87016,43413,17072,549136,39517,37561,31112,32941,38680,44215,48429,41382,33760,26313,29512,36474,39146,30269,19789,10670,5020,2963,70094,39825,20036,9366,4346,1383,276069,20278,19225,15987,16966,19930,22884,24907,21126,17274,13190,14614,17859,19356,14737,9210,4780,2055,1178,32473,17736,8526,3746,1691,513,273067,19239,18336,15125,15975,18750,21331,23522,20256,16486,13123,14898,18615,19790,15532,10579,5890,2965,1785,37621,22089,11510,5620,2655,870,2748615,106307,127425,131609,132806,142982,165650,183798,178843,180296,185073,200456,197535,211481,203979,164892,111052,65808,37144,604354,400375,235483,124431,58623,21479,1349063,54597,65289,67883,68202,73882,85865,93828,89139,88239,88915,96029,96003,104212,99219,79078,50787,27608,14145,276980,177761,98683,47896,20288,6143,1399552,51710,62136,63726,64604,69100,79785,89970,89704,92057,96158,104427,101532,107269,104760,85814,60265,38200,22999,327374,222614,136800,76535,38335,15336,274819,12160,13383,14188,17357,19156,19854,20657,18803,17982,17489,19795,20638,20620,16882,11886,7072,3444,2020,42737,25855,13969,6897,3453,1433,138331,6271,6864,7161,8726,10093,10335,10440,9600,8925,8567,10251,10883,10386,8328,5589,3094,1327,723,19829,11501,5912,2818,1491,768,136488,5889,6519,7027,8631,9063,9519,10217,9203,9057,8922,9544,9755,10234,8554,6297,3978,2117,1297,22908,14354,8057,4079,1962,665,63367,5050,5539,5424,4931,4570,4690,4185,4437,4222,3605,3852,3433,3001,2359,1679,1103,556,416,6428,4069,2390,1287,731,315,30035,2488,2759,2686,2444,2466,2746,2070,1659,1516,1492,1740,1576,1405,1115,845,523,235,156,2988,1873,1028,505,270,114,33332,2562,2780,2738,2487,2104,1944,2115,2778,2706,2113,2112,1857,1596,1244,834,580,321,260,3440,2196,1362,782,461,201
